CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",,By industry,
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",70,"  Farm employment",1628
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",80,"  Nonfarm employment",180328
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",90,"    Private nonfarm employment",160475
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",300,"      Utilities",(D)
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",400,"      Construction",10602
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",500,"      Manufacturing",5914
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",600,"      Wholesale trade",5876
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",700,"      Retail trade",22559
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",900,"      Information",2097
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1000,"      Finance and insurance",9296
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",10527
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",10395
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",553
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",14097
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1500,"      Educational services",2046
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1600,"      Health care and social assistance",24431
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",5185
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1800,"      Accommodation and food services",13335
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",14133
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2000,"    Government and government enterprises",19853
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2001,"      Federal civilian",1023
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2002,"      Military",897
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2010,"      State and local",17933
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2011,"        State government",4399
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",2012,"        Local government",13534
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",,Employment by place of work,
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",10,Total employment (number of jobs),328574
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",,By type,
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",20,"  Wage and salary employment",258562
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",40,"  Proprietors employment",70012
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1016
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",68996
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",,By industry,
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",70,"  Farm employment",2316
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",80,"  Nonfarm employment",326258
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",90,"    Private nonfarm employment",272192
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",802
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",622
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",300,"      Utilities",(D)
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",400,"      Construction",15802
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",500,"      Manufacturing",19050
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",700,"      Retail trade",43592
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",900,"      Information",4845
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1000,"      Finance and insurance",14121
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",14168
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",17397
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",1913
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",16240
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1500,"      Educational services",13675
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1600,"      Health care and social assistance",44236
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",8418
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1800,"      Accommodation and food services",19009
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",17363
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2000,"    Government and government enterprises",54066
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2001,"      Federal civilian",6356
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2002,"      Military",7157
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2010,"      State and local",40553
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2011,"        State government",8218
39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)",2012,"        Local government",32335
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",,Employment by place of work,
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",10,Total employment (number of jobs),88290
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",,By type,
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",20,"  Wage and salary employment",57379
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",40,"  Proprietors employment",30911
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",50,"    Farm proprietors employment",838
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",30073
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",,By industry,
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",70,"  Farm employment",1107
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",80,"  Nonfarm employment",87183
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",90,"    Private nonfarm employment",76290
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",268
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",1685
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",300,"      Utilities",118
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",400,"      Construction",5681
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",500,"      Manufacturing",3763
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",600,"      Wholesale trade",2344
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",700,"      Retail trade",11395
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1713
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",900,"      Information",1076
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1000,"      Finance and insurance",3486
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",6419
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",4796
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",150
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",3950
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1500,"      Educational services",2674
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1600,"      Health care and social assistance",10066
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",2976
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1800,"      Accommodation and food services",7511
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",6219
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2000,"    Government and government enterprises",10893
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2001,"      Federal civilian",1373
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2002,"      Military",466
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2010,"      State and local",9054
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2011,"        State government",569
39150,"Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2012,"        Local government",8485
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",,Employment by place of work,
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",10,Total employment (number of jobs),865547
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",,By type,
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",20,"  Wage and salary employment",700031
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",40,"  Proprietors employment",165516
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1689
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",163827
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",,By industry,
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",70,"  Farm employment",2560
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",80,"  Nonfarm employment",862987
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",762541
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",721
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",300,"      Utilities",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",400,"      Construction",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",500,"      Manufacturing",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",700,"      Retail trade",92872
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",20050
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",900,"      Information",(D)
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1000,"      Finance and insurance",44290
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",35751
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",48918
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",14718
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",44005
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1500,"      Educational services",33217
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",131021
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",20019
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",67441
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",47033
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",100446
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2001,"      Federal civilian",11401
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2002,"      Military",8757
